schema b QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr 
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 244 0.0613 0.2000 0.1033 0.1779 0.1315 4 '0000-11---' 0.1667
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 245 0.0025 0.0000 0.0000 0.0245 0.0000 5 '00--0--00-' 0.0222
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 246 0.0037 0.0000 0.0000 0.0421 0.0520 3 '00000-00--' 0.0769
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 247 0.0010 0.0000 0.0000 0.0207 0.0243 6 '0---0--0-0' 0.0238
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 248 0.0057 0.1000 0.0517 0.0523 0.0452 3 '000-0-002-' 0.1111
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 249 0.0075 0.0000 0.0000 0.1021 0.1095 5 '0---00--00' 0.0323
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 250 0.0045 0.0000 0.0000 0.0261 0.0375 5 '--0--0000-' 0.0909
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 251 0.0023 0.0000 0.0000 0.0330 0.0327 9 '----0-----' 0.0588
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 252 0.0420 0.6000 0.2897 0.1155 0.0713 2 '1-111001-1' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 253 0.0241 0.4000 0.1686 0.0862 0.0640 3 '020-1-110-' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 254 0.0002 0.0000 0.0000 0.0104 0.0211 6 '0-000-----' 0.0044
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 255 0.0006 0.0000 0.0000 0.0235 0.0000 7 '.-----0-0-' 0.0030
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 256 0.0365 0.3000 0.1994 0.1297 0.0992 7 '1-1-3-----' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 257 0.0343 0.2000 0.0714 0.1137 0.0923 5 '0011-----0' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 258 0.0108 0.2000 0.1012 0.0469 0.0418 7 '01-------1' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 259 0.0593 0.7000 0.5329 0.1613 0.0883 3 '1-1111-11-' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 260 0.0233 0.1000 0.1083 0.0905 0.0799 8 '02--------' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 261 0.0242 0.1000 0.0945 0.0804 0.0771 8 '-1----0---' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 262 0.0030 0.2000 0.0788 0.0364 0.0282 8 '--------11' 0.1111
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 263 0.0118 0.1000 0.1177 0.0799 0.0574 7 '10-0------' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 264 0.0128 0.1000 0.0550 0.0910 0.0982 8 '-01-------' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 265 0.0414 0.2000 0.1960 0.1769 0.1293 5 '0-30--20--' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 266 0.0048 0.1000 0.1169 0.0567 0.0488 9 '-3--------' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 267 0.0011 0.0000 0.0000 0.0066 0.0118 9 '--.-------' 0.0909
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 268 0.0050 0.2000 0.1002 0.0314 0.0223 5 '-010--2--0' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 269 0.0000 0.0000 0.0000 0.0000 0.0000 8 '0----0----' 0.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 270 0.0162 0.1000 0.1177 0.1191 0.1095 5 '020-----00' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 271 0.0067 0.1000 0.0433 0.0362 0.0533 6 '00--0----1' 0.1000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 272 0.0127 0.3000 0.1706 0.0842 0.0769 7 '11---1----' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 273 0.0119 0.1000 0.0905 0.0728 0.0469 6 '-030--0---' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 274 0.0061 0.2000 0.0556 0.0562 0.0846 6 '--0-011---' 0.1667
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 275 0.0000 0.0000 0.0000 0.0000 0.0000 7 '0---00----' 0.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 276 0.0086 0.2000 0.0694 0.0510 0.0495 8 '-1-----1--' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 277 0.0000 0.0000 0.0000 0.0046 0.0130 7 '-00-----0-' 0.0024
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 278 0.0000 0.0000 0.0000 0.0000 0.0000 7 '0-0--0----' 0.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 279 0.0128 0.2000 0.1306 0.0773 0.0586 5 '020-01----' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 280 0.0047 0.2000 0.1290 0.0677 0.0681 5 '000---3-1-' 0.1429
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 281 0.0108 0.2000 0.0773 0.0671 0.0649 6 '----1001--' 0.2000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 282 0.0213 0.4000 0.3259 0.1193 0.0960 4 '011-1--0-1' 0.5000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 283 0.0500 0.4000 0.2342 0.1314 0.0724 5 '1211-0----' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 284 0.0408 0.6000 0.4435 0.1615 0.0863 4 '21-3132---' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 285 0.0315 0.7000 0.3756 0.0927 0.0419 3 '2211-2--11' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 286 0.0113 0.2000 0.1311 0.0589 0.0482 8 '1--------2' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 287 0.0035 0.1000 0.0560 0.0277 0.0208 8 '-0---2----' 0.1667
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 288 0.0207 0.3000 0.2341 0.0958 0.0620 6 '1012------' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 289 0.0003 0.0000 0.0000 0.0168 0.0326 8 '-0---0----' 0.0097
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 290 0.0111 0.1000 0.1100 0.0546 0.0311 5 '001-----00' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 291 0.0045 0.1000 0.0295 0.0227 0.0393 6 '000------1' 0.1000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 292 0.0135 0.2000 0.1942 0.0817 0.0566 8 '12--------' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 293 0.0030 0.1000 0.0646 0.0332 0.0326 9 '---2------' 0.2500
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 294 0.0007 0.0000 0.0000 0.0255 0.0300 8 '---0--0---' 0.0909
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 295 0.0504 0.4000 0.4393 0.1608 0.0695 3 '2112-000--' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 296 0.0239 0.4000 0.2296 0.0820 0.0378 6 '11-1-3----' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 297 0.0136 0.4000 0.3496 0.0833 0.0537 6 '1-----11-1' 1.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 298 0.0069 0.3000 0.0907 0.0354 0.0329 7 '--2---11--' 0.3333
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 299 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topTuneBvaried_Web_unifield_b0.85_k1.2 0.85 300 0.0000 0.0000 0.0000 0.0058 0.0140 8 '--00------' 0.0014
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 201 0.0436 0.4000 0.1779 0.1418 0.1149 4 '0-110-1-1-' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 202 0.0000 0.0000 0.0000 0.0000 0.0000 1 '0000000-00' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 203 0.0107 0.2000 0.1136 0.0986 0.1112 6 '0-----032-' 0.1250
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 204 0.0345 0.3000 0.1520 0.1519 0.1427 2 '0002-1-100' 0.2500
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 205 0.0730 0.4000 0.1737 0.1525 0.1417 1 '011110-000' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 206 0.0174 0.1000 0.0384 0.1422 0.1616 8 '-----0--1-' 0.1111
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 207 0.0282 0.2000 0.0546 0.1271 0.1347 1 '000001001-' 0.1667
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 208 0.0396 0.4000 0.1606 0.1316 0.1118 0 '0010000211' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 209 0.0154 0.1000 0.0722 0.0655 0.0651 5 '00--2---00' 0.2000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 210 0.0055 0.0000 0.0000 0.0722 0.0351 4 '000-00--0-' 0.0588
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 211 0.0787 0.6000 0.2919 0.2186 0.2123 2 '01102-1-21' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 212 0.0012 0.0000 0.0000 0.0578 0.0000 3 '00000-00--' 0.0081
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 213 0.0183 0.1000 0.0694 0.1461 0.1883 4 '0--000-20-' 0.1250
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 214 0.1009 0.6000 0.3619 0.2447 0.2123 3 '11-01-21-1' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 215 0.1008 0.4000 0.2965 0.2805 0.2486 1 '10-1100001' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 216 0.0645 0.5000 0.2425 0.1818 0.1636 4 '12--11--10' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 217 0.0561 0.7000 0.2961 0.1619 0.1510 2 '01-21111-1' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 218 0.0139 0.1000 0.1100 0.1125 0.1106 3 '10-000-00-' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 219 0.0011 0.0000 0.0000 0.0312 0.0300 6 '-0-0-00---' 0.0127
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 220 0.0006 0.0000 0.0000 0.0381 0.0222 6 '000---0---' 0.0098
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 221 0.0731 0.3000 0.1560 0.1719 0.1868 4 '1--11-0-00' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 222 0.0705 0.5000 0.2296 0.1851 0.1803 3 '110-121--0' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 223 0.0979 0.5000 0.2497 0.2278 0.2011 0 '2011100002' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 224 0.0274 0.2000 0.2240 0.1439 0.0993 3 '020020--0-' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 225 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-00-00---0' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 226 0.0150 0.0000 0.0000 0.1380 0.1175 3 '--000-0000' 0.0417
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 227 0.0764 0.3000 0.2613 0.2083 0.1888 4 '3100-1-0--' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 228 0.0160 0.1000 0.0933 0.1104 0.1121 5 '002----00-' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 229 0.0984 0.5000 0.5965 0.2985 0.2338 1 '220200220-' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 230 0.0226 0.3000 0.2223 0.1342 0.1112 5 '00-2--1--1' 0.2500
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 231 0.0364 0.1000 0.0394 0.1744 0.2530 6 '0001------' 0.2500
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 232 0.1306 0.6000 0.7156 0.2849 0.1474 1 '111101100-' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 233 0.0063 0.0000 0.0000 0.0832 0.0624 0 '0000000000' 0.0476
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 234 0.0547 0.3000 0.2484 0.1972 0.1613 0 '0101000100' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 235 0.0119 0.1000 0.1067 0.0920 0.0663 6 '0.---2--0-' 0.1667
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 236 0.0795 0.6000 0.4984 0.2373 0.1826 2 '1110-1-011' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 237 0.0000 0.0000 0.0000 0.0000 0.0000 2 '0000-00-00' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 238 0.0270 0.2000 0.1360 0.1159 0.0922 3 '0010-0--20' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 239 0.0493 0.4000 0.1856 0.1536 0.1390 1 '0100-11010' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 240 0.0008 0.0000 0.0000 0.0242 0.0293 8 '0-0-------' 0.0417
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 241 0.0014 0.0000 0.0000 0.0482 0.0946 8 '0-----0---' 0.0196
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 242 0.0020 0.0000 0.0000 0.0338 0.0208 3 '0000000---' 0.0455
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 243 0.0106 0.1000 0.0713 0.0772 0.0919 5 '010-----00' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 244 0.0613 0.2000 0.1033 0.1779 0.1315 4 '0000-11---' 0.1667
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 245 0.0025 0.0000 0.0000 0.0245 0.0000 5 '00--0--00-' 0.0222
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 246 0.0037 0.0000 0.0000 0.0421 0.0520 3 '00000-00--' 0.0769
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 247 0.0010 0.0000 0.0000 0.0207 0.0243 6 '0---0--0-0' 0.0238
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 248 0.0057 0.1000 0.0517 0.0523 0.0452 3 '000-0-002-' 0.1111
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 249 0.0075 0.0000 0.0000 0.1021 0.1095 5 '0---00--00' 0.0323
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 250 0.0045 0.0000 0.0000 0.0261 0.0375 5 '--0--0000-' 0.0909
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 251 0.0023 0.0000 0.0000 0.0330 0.0327 9 '----0-----' 0.0588
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 252 0.0420 0.6000 0.2897 0.1155 0.0713 2 '1-111001-1' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 253 0.0241 0.4000 0.1686 0.0862 0.0640 3 '020-1-110-' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 254 0.0002 0.0000 0.0000 0.0104 0.0211 6 '0-000-----' 0.0044
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 255 0.0006 0.0000 0.0000 0.0235 0.0000 7 '.-----0-0-' 0.0030
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 256 0.0365 0.3000 0.1994 0.1297 0.0992 7 '1-1-3-----' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 257 0.0343 0.2000 0.0714 0.1137 0.0923 5 '0011-----0' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 258 0.0108 0.2000 0.1012 0.0469 0.0418 7 '01-------1' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 259 0.0593 0.7000 0.5329 0.1613 0.0883 3 '1-1111-11-' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 260 0.0233 0.1000 0.1083 0.0905 0.0799 8 '02--------' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 261 0.0242 0.1000 0.0945 0.0804 0.0771 8 '-1----0---' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 262 0.0030 0.2000 0.0788 0.0364 0.0282 8 '--------11' 0.1111
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 263 0.0118 0.1000 0.1177 0.0799 0.0574 7 '10-0------' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 264 0.0128 0.1000 0.0550 0.0910 0.0982 8 '-01-------' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 265 0.0414 0.2000 0.1960 0.1769 0.1293 5 '0-30--20--' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 266 0.0048 0.1000 0.1169 0.0567 0.0488 9 '-3--------' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 267 0.0011 0.0000 0.0000 0.0066 0.0118 9 '--.-------' 0.0909
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 268 0.0050 0.2000 0.1002 0.0314 0.0223 5 '-010--2--0' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 269 0.0000 0.0000 0.0000 0.0000 0.0000 8 '0----0----' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 270 0.0162 0.1000 0.1177 0.1191 0.1095 5 '020-----00' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 271 0.0067 0.1000 0.0433 0.0362 0.0533 6 '00--0----1' 0.1000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 272 0.0127 0.3000 0.1706 0.0842 0.0769 7 '11---1----' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 273 0.0119 0.1000 0.0905 0.0728 0.0469 6 '-030--0---' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 274 0.0061 0.2000 0.0556 0.0562 0.0846 6 '--0-011---' 0.1667
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 275 0.0000 0.0000 0.0000 0.0000 0.0000 7 '0---00----' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 276 0.0086 0.2000 0.0694 0.0510 0.0495 8 '-1-----1--' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 277 0.0000 0.0000 0.0000 0.0046 0.0130 7 '-00-----0-' 0.0024
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 278 0.0000 0.0000 0.0000 0.0000 0.0000 7 '0-0--0----' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 279 0.0128 0.2000 0.1306 0.0773 0.0586 5 '020-01----' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 280 0.0047 0.2000 0.1290 0.0677 0.0681 5 '000---3-1-' 0.1429
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 281 0.0108 0.2000 0.0773 0.0671 0.0649 6 '----1001--' 0.2000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 282 0.0213 0.4000 0.3259 0.1193 0.0960 4 '011-1--0-1' 0.5000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 283 0.0500 0.4000 0.2342 0.1314 0.0724 5 '1211-0----' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 284 0.0408 0.6000 0.4435 0.1615 0.0863 4 '21-3132---' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 285 0.0315 0.7000 0.3756 0.0927 0.0419 3 '2211-2--11' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 286 0.0113 0.2000 0.1311 0.0589 0.0482 8 '1--------2' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 287 0.0035 0.1000 0.0560 0.0277 0.0208 8 '-0---2----' 0.1667
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 288 0.0207 0.3000 0.2341 0.0958 0.0620 6 '1012------' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 289 0.0003 0.0000 0.0000 0.0168 0.0326 8 '-0---0----' 0.0097
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 290 0.0111 0.1000 0.1100 0.0546 0.0311 5 '001-----00' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 291 0.0045 0.1000 0.0295 0.0227 0.0393 6 '000------1' 0.1000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 292 0.0135 0.2000 0.1942 0.0817 0.0566 8 '12--------' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 293 0.0030 0.1000 0.0646 0.0332 0.0326 9 '---2------' 0.2500
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 294 0.0007 0.0000 0.0000 0.0255 0.0300 8 '---0--0---' 0.0909
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 295 0.0504 0.4000 0.4393 0.1608 0.0695 3 '2112-000--' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 296 0.0239 0.4000 0.2296 0.0820 0.0378 6 '11-1-3----' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 297 0.0136 0.4000 0.3496 0.0833 0.0537 6 '1-----11-1' 1.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 298 0.0069 0.3000 0.0907 0.0354 0.0329 7 '--2---11--' 0.3333
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 299 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topTuneBvaried_Web_unifield_b0.8_k1.2 0.8 300 0.0000 0.0000 0.0000 0.0058 0.0140 8 '--00------' 0.0014
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 201 0.0436 0.4000 0.1779 0.1418 0.1149 4 '0-110-1-1-' 0.3333
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 202 0.0000 0.0000 0.0000 0.0000 0.0000 1 '0000000-00' 0.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 203 0.0107 0.2000 0.1136 0.0986 0.1112 6 '0-----032-' 0.1250
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 204 0.0345 0.3000 0.1520 0.1519 0.1427 2 '0002-1-100' 0.2500
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 205 0.0730 0.4000 0.1737 0.1525 0.1417 1 '011110-000' 0.5000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 206 0.0174 0.1000 0.0384 0.1422 0.1616 8 '-----0--1-' 0.1111
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 207 0.0282 0.2000 0.0546 0.1271 0.1347 1 '000001001-' 0.1667
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 208 0.0396 0.4000 0.1606 0.1316 0.1118 0 '0010000211' 0.3333
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 209 0.0154 0.1000 0.0722 0.0655 0.0651 5 '00--2---00' 0.2000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 210 0.0055 0.0000 0.0000 0.0722 0.0351 4 '000-00--0-' 0.0588
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 211 0.0787 0.6000 0.2919 0.2186 0.2123 2 '01102-1-21' 0.5000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 212 0.0012 0.0000 0.0000 0.0578 0.0000 3 '00000-00--' 0.0081
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 213 0.0183 0.1000 0.0694 0.1461 0.1883 4 '0--000-20-' 0.1250
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 214 0.1009 0.6000 0.3619 0.2447 0.2123 3 '11-01-21-1' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 215 0.1008 0.4000 0.2965 0.2805 0.2486 1 '10-1100001' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 216 0.0645 0.5000 0.2425 0.1818 0.1636 4 '12--11--10' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 217 0.0561 0.7000 0.2961 0.1619 0.1510 2 '01-21111-1' 0.5000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 218 0.0139 0.1000 0.1100 0.1125 0.1106 3 '10-000-00-' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 219 0.0011 0.0000 0.0000 0.0312 0.0300 6 '-0-0-00---' 0.0127
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 220 0.0006 0.0000 0.0000 0.0381 0.0222 6 '000---0---' 0.0098
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 221 0.0731 0.3000 0.1560 0.1719 0.1868 4 '1--11-0-00' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 222 0.0705 0.5000 0.2296 0.1851 0.1803 3 '110-121--0' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 223 0.0979 0.5000 0.2497 0.2278 0.2011 0 '2011100002' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 224 0.0274 0.2000 0.2240 0.1439 0.0993 3 '020020--0-' 0.5000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 225 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-00-00---0' 0.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 226 0.0150 0.0000 0.0000 0.1380 0.1175 3 '--000-0000' 0.0417
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 227 0.0764 0.3000 0.2613 0.2083 0.1888 4 '3100-1-0--' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 228 0.0160 0.1000 0.0933 0.1104 0.1121 5 '002----00-' 0.3333
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 229 0.0984 0.5000 0.5965 0.2985 0.2338 1 '220200220-' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 230 0.0226 0.3000 0.2223 0.1342 0.1112 5 '00-2--1--1' 0.2500
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 231 0.0364 0.1000 0.0394 0.1744 0.2530 6 '0001------' 0.2500
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 232 0.1306 0.6000 0.7156 0.2849 0.1474 1 '111101100-' 1.0000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 233 0.0063 0.0000 0.0000 0.0832 0.0624 0 '0000000000' 0.0476
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 234 0.0547 0.3000 0.2484 0.1972 0.1613 0 '0101000100' 0.5000
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 235 0.0119 0.1000 0.1067 0.0920 0.0663 6 '0.---2--0-' 0.1667
topTuneBvaried_Web_unifield_b0.95_k1.2 0.95 236 0.0795 0.6000 0.4984 0.2373 0.1826 2 '1110-1-011' 1.0000
